Filename	new_filename_iteration4_manualRename	remove	size_c
20230913_Tokyo_HD_tub_nhs_40x_008	tokyo_pfa_nhs-tub-dna_20230913_fm_008		3
20230913_Tokyo_HD_tub_nhs_40x_009	tokyo_pfa_nhs-tub-dna_20230913_fm_009		3
Tokyo_HD_tub_bodipy_10x_01_series00	tokyo_pfa_bod-tub-dna_20230915_fm_01_s00		3
Tokyo_HD_tub_bodipy_10x_01_series01	tokyo_pfa_tub_20230915_fm_01_s01	x	3
20230616_rccp2281_pfa_tub-hoechst-nhs_series00	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s00	double check	3
20230616_rccp2281_pfa_tub-hoechst-nhs_series01	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s01	double check	3
20230616_rccp2281_pfa_tub-hoechst-nhs_series02	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s02	x	3
20230616_rccp2281_pfa_tub-hoechst-nhs_series03	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s03	double check	3
20230616_rccp2281_pfa_tub-hoechst-nhs_series04		x	1
20230616_rccp2281_pfa_tub-hoechst-nhs_series05	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s05	double check (Jonas)	3
20230616_rccp2281_pfa_tub-hoechst-nhs_series06	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s06	x	3
20230616_rccp2281_pfa_tub-hoechst-nhs_series07	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s07		3
20230616_rccp2281_pfa_tub-hoechst-nhs_series08		x	1
20230616_rccp2281_pfa_tub-hoechst-nhs_series09		x	1
20230616_rccp2281_pfa_tub-hoechst-nhs_series10	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s10		3
20230616_rccp2281_pfa_tub-hoechst-nhs_series11	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s11		3
20230616_rccp2281_pfa_tub-hoechst-nhs_series12	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s12		3
20230616_rccp2281_pfa_tub-hoechst-nhs_series13	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s13		3
20230616_rccp2281_pfa_tub-hoechst-nhs_series14	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s14		3
20230616_rccp2281_pfa_tub-hoechst-nhs_series15	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s15		3
20230616_rccp2281_pfa_tub-hoechst-nhs_series16	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s16		3
20230616_rccp2281_pfa_tub-hoechst-nhs_series17	rccp22-81_pfa_dna-nhs-tub_20230616_cl_s17		3
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series00	rcc1490_pfa_dna-tub-nhs_20230616_od_s00		3
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series01	rcc1490_pfa_dna-tub-nhs_20230616_od_s01		3
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series02	rcc1490_pfa_dna-tub-nhs_20230616_od_s02		3
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series03	rcc1490_pfa_dna-tub-nhs_20230616_od_s03		3
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series04	rcc1490_pfa_dna-tub-nhs_20230616_od_s04		3
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series05	rcc1490_pfa_dna-tub-nhs_20230616_od_s05		3
20230523_RCC_P22-112_pfa_OD_nhs-tub-Hoechst_series00	rcc10618_pfa_nhs-tub-dna_20230523_od_s00		3
20230523_RCC_P22-112_pfa_OD_nhs-tub-Hoechst_series01	rcc10618_pfa_nhs-tub-dna_20230523_od_s01		3
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series00	rcc10618_pfa_dna-tub-nhs_20230531_od_s00		3
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series01	rcc10618_pfa_dna-tub-nhs_20230531_od_s01		3
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series02	rcc10618_pfa_dna-tub-nhs_20230531_od_s02		3
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series03	rcc10618_pfa_dna-tub-nhs_20230531_od_s03		3
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series00	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s00		4
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series01	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s01		4
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series02	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s02		4
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series03	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s03		4
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series04	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s04	x	4
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series05	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s05		4
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_01	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_01		4
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_02	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_02		4
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_03	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_03		4
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_04	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_04		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series00	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s00		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series01	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s01		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series02	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s02		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series03	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s03		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series04	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s04		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series05	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s05		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series06	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s06		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series07	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s07		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series08	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s08		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series09	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s09		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series10	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s10		4
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series11	rcc10610_pfa_dna-tub-cetn-nhs_20240423_cl_s11		4
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_001	rcc1512rcc10887_pfa_nhs-tub-dna_20230424_fm_001		3
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_002	rcc1512rcc10887_pfa_nhs-tub-dna_20230424_fm_002		3
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_003	rcc1512rcc10887_pfa_nhs-tub-dna_20230424_fm_003		3
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_004	rcc1512rcc10887_pfa_nhs-tub-dna_20230424_fm_004		3
20230616_RCC_7050_pfa_OD_Hoechst-tub-nhs_series00	rcc7050_pfa_nhs-tub-dna_20230616_od_s00		3
20230616_RCC_7050_pfa_OD_Hoechst-tub-nhs_series01	rcc7050_pfa_nhs-tub-dna_20230616_od_s01		3
20230616_RCC_7050_pfa_OD_Hoechst-tub-nhs_series02	rcc7050_pfa_nhs-tub-dna_20230616_od_s02		3
20230721_rcc1522_pfa_nhs-tub-hoechst_series00	rcc1522_pfa_nhs-tub-dna_20230721_cl_s00	x	3
20230721_rcc1522_pfa_nhs-tub-hoechst_series01	rcc1522_pfa_nhs-tub-dna_20230721_cl_s01		3
20230721_rcc1522_pfa_nhs-tub-hoechst_series02	rcc1522_pfa_nhs-tub-dna_20230721_cl_s02	x	3
20230721_rcc1522_pfa_nhs-tub-hoechst_series03	rcc1522_pfa_nhs-tub-dna_20230721_cl_s03		3
20230721_rcc1522_pfa_nhs-tub-hoechst_series04	rcc1522_pfa_nhs-tub-dna_20230721_cl_s04	x	3
20230721_rcc1522_pfa_nhs-tub-hoechst_series05	rcc1522_pfa_nhs-tub-dna_20230721_cl_s05		3
20230721_rcc1522_pfa_nhs-tub-hoechst_series06	rcc1522_pfa_nhs-tub-dna_20230721_cl_s06	x	3
20230721_rcc1522_pfa_nhs-tub-hoechst_series07	rcc1522_pfa_nhs-tub-dna_20230721_cl_s07		3
20230721_rcc1522_pfa_nhs-tub-hoechst_series08	rcc1522_pfa_nhs-tub-dna_20230721_cl_s08	x	3
20230721_rcc1522_pfa_nhs-tub-hoechst_series09	rcc1522_pfa_nhs-tub-dna_20230721_cl_s09		3
20230721_rcc1522_pfa_nhs-tub-hoechst_series10	rcc1522_pfa_nhs-tub-dna_20230721_cl_s10	x	3
20230721_rcc1522_pfa_nhs-tub-hoechst_series11	rcc1522_pfa_nhs-tub-dna_20230721_cl_s11		3
20230724_rcc1522_pfa_centr-tub-hoechst_series00	rcc1522_pfa_cetn-tub-dna_20230724_cl_s00		3
20230724_rcc1522_pfa_centr-tub-hoechst_series01	rcc1522_pfa_cetn-tub-dna_20230724_cl_s01		3
20230724_rcc1522_pfa_centr-tub-hoechst_series02	rcc1522_pfa_cetn-tub-dna_20230724_cl_s02		3
20230724_rcc1522_pfa_centr-tub-hoechst_series03	rcc1522_pfa_cetn-tub-dna_20230724_cl_s03		3
20230724_rcc1522_pfa_centr-tub-hoechst_series04	rcc1522_pfa_cetn-tub-dna_20230724_cl_s04		3
20230724_rcc1522_pfa_centr-tub-hoechst_series05	rcc1522_pfa_cetn-tub-dna_20230724_cl_s05		3
20230724_rcc1522_pfa_centr-tub-hoechst_series06	rcc1522_pfa_cetn-tub-dna_20230724_cl_s06		3
20230724_rcc1522_pfa_centr-tub-hoechst_series07	rcc1522_pfa_cetn-tub-dna_20230724_cl_s07		3
20230724_rcc1522_pfa_centr-tub-hoechst_series08	rcc1522_pfa_cetn-tub-dna_20230724_cl_s08		3
20230724_rcc1522_pfa_centr-tub-hoechst_series09	rcc1522_pfa_cetn-tub-dna_20230724_cl_s09		3
20230724_rcc1522_pfa_centr-tub-hoechst_series10	rcc1522_pfa_cetn-tub-dna_20230724_cl_s10		3
20230724_rcc1522_pfa_centr-tub-hoechst_series11	rcc1522_pfa_cetn-tub-dna_20230724_cl_s11		3
20230724_rcc1522_pfa_centr-tub-hoechst_series12	rcc1522_pfa_cetn-tub-dna_20230724_cl_s12		3
20230724_rcc1522_pfa_centr-tub-hoechst_series13	rcc1522_pfa_cetn-tub-dna_20230724_cl_s13		3
20230724_rcc1522_pfa_centr-tub-hoechst_series14	rcc1522_pfa_cetn-tub-dna_20230724_cl_s14		3
20230724_rcc1522_pfa_centr-tub-hoechst_series15	rcc1522_pfa_cetn-tub-dna_20230724_cl_s15		3
20240401_Vf21-17_fm_DNA_Centr_tub_NHS_60x_001	rcc10887_pfa_dna-cetn-tub-nhs_20240401_fm_001		4
20240401_Vf21-17_fm_DNA_Centr_tub_NHS_60x_002	rcc10887_pfa_dna-cetn-tub-nhs_20240401_fm_002		4
20240401_Vf21-34_fm_DNA_Centr_tub_NHS_40x_001	rcc10896_pfa_dna-cetn-tub-nhs_20240401_fm_001		4
20240401_Vf21-34_fm_DNA_Centr_tub_NHS_40x_002	rcc10896_pfa_dna-cetn-tub-nhs_20240401_fm_002		4
20230423_RCC_6716_pfa_OD_nhs-tub-Hoechst_series00	rcc6716_pfa_nhs-tub-dna_20230423_od_s00		3
20230423_RCC_6716_pfa_OD_nhs-tub-Hoechst_series01	rcc6716_pfa_nhs-tub-dna_20230423_od_s01		3
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_01	rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_01		4
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_02	rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_02		4
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_03	rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_03		4
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_04	rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_04		4
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_05	rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_05		4
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_06	rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_06		4
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_07	rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_07		4
20240401_ZE10_fm_DNA_Centr_tub_NHS_40x_003	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_003		4
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_005	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_005	double check (Jonas)	4
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_006	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_006	double check (Jonas)	4
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_007	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_007	double check (Jonas)	4
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_008	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_008		4
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_009	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_009		4
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_010	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_010		4
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_011	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_011		4
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x_004	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_004		4
20231121_rccaph_pfa_centr-tub-hoechst_series00	rcc10637_pfa_cetn-tub-dna_20231121_cl_s00		3
20231121_rccaph_pfa_centr-tub-hoechst_series01	rcc10637_pfa_cetn-tub-dna_20231121_cl_s01		3
20231121_rccaph_pfa_centr-tub-hoechst_series02	rcc10637_pfa_cetn-tub-dna_20231121_cl_s02		3
20231121_rccaph_pfa_centr-tub-hoechst_series03	rcc10637_pfa_cetn-tub-dna_20231121_cl_s03		3
20240411_rccaph_pfa_centr-nhs-tub_series00	rcc10637_pfa_cetn-nhs-tub_20240411_cl_s00		3
20240411_rccaph_pfa_centr-nhs-tub_series01	rcc10637_pfa_cetn-nhs-tub_20240411_cl_s01		3
20240411_rccaph_pfa_centr-nhs-tub_series02	rcc10637_pfa_cetn-nhs-tub_20240411_cl_s02		3
20240411_rccaph_pfa_centr-nhs-tub_series03	rcc10637_pfa_cetn-nhs-tub_20240411_cl_s03		3
20240411_rccaph_pfa_centr-nhs-tub_series04	rcc10637_pfa_cetn-nhs-tub_20240411_cl_s04		3
20240411_rccaph_pfa_centr-nhs-tub_series05	rcc10637_pfa_cetn-nhs-tub_20240411_cl_s05		3
20240411_rccaph_pfa_centr-nhs-tub_series06	rcc10637_pfa_cetn-nhs-tub_20240411_cl_s06		3
20240411_rccaph_pfa_centr-nhs-tub_series07	rcc10637_pfa_cetn-nhs-tub_20240411_cl_s07		3
20240411_rccaph_pfa_centr-nhs-tub_series08	rcc10637_pfa_cetn-nhs-tub_20240411_cl_s08		3
20240411_rccaph_pfa_centr-nhs-tub_series09	rcc10637_pfa_cetn-nhs-tub_20240411_cl_s09		3
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_01	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_01		3
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_02	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_02		3
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_03	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_03		3
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_04	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_04		3
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_05	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_05		3
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_06	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_06		3
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_07	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_07		3
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_08	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_08		3
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_09	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_09		3
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_003	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_003		4
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_004	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_004		4
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_005	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_005		4
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_006	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_006		4
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_007	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_007		4
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_008	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_008		4
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_009	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_009		4
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_010	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_010		4
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x_001	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_001		4
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x_002	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_002		4
20230829_rcc_3511_pfa_csd_Hoechst_tub_nhs_na_01	rcc3511_pfa_dna-tub-nhs_20230829_csd_01		3
20230829_rcc_3511_pfa_csd_Hoechst_tub_nhs_na_02	rcc3511_pfa_dna-tub-nhs_20230829_csd_02		3
20230829_rcc_3511_pfa_csd_Hoechst_tub_nhs_na_03	rcc3511_pfa_dna-tub-nhs_20230829_csd_03		3
20240401_3511_fm_DNA_Centr_tub_NHS_60x_019	rcc3511_pfa_dna-cetn-tub-nhs_20240401_fm_019		4
20240401_3511_fm_DNA_Centr_tub_NHS_60x_020	rcc3511_pfa_dna-cetn-tub-nhs_20240401_fm_020		4
20240401_3511_fm_DNA_Centr_tub_NHS_60x_021	rcc3511_pfa_dna-cetn-tub-nhs_20240401_fm_021		4
20231018_rcc3656_pfa_centr-tub-hoechst_series00	rcc3656_pfa_cetn-tub-dna_20231018_cl_s00		3
20231018_rcc3656_pfa_centr-tub-hoechst_series01	rcc3656_pfa_cetn-tub-dna_20231018_cl_s01		3
20231018_rcc3656_pfa_centr-tub-hoechst_series02	rcc3656_pfa_cetn-tub-dna_20231018_cl_s02		3
20231018_rcc3656_pfa_centr-tub-hoechst_series03	rcc3656_pfa_cetn-tub-dna_20231018_cl_s03		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series00	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s00		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series01	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s01		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series02	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s02		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series03	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s03		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series04	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s04		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series05	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s05		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series06	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s06		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series07	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s07		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series08	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s08		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series09	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s09		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series10	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s10		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series11	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s11		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series12	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s12		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series13	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s13		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series14	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s14		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series15	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s15		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series16	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s16		3
20240325_rcc3656_pfa_hoechst-nhs-centr_series17	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s17		3
20230918_rcc3387b_pfa_centr-tub-hoechst_series00	rcc3387b_pfa_cetn-tub-dna_20230918_cl_s00		3
20230918_rcc3387b_pfa_centr-tub-hoechst_series01	rcc3387b_pfa_cetn-tub-dna_20230918_cl_s01		3
20230918_rcc3387b_pfa_centr-tub-hoechst_series02	rcc3387b_pfa_cetn-tub-dna_20230918_cl_s02		3
20230918_rcc3387b_pfa_centr-tub-hoechst_series03	rcc3387b_pfa_cetn-tub-dna_20230918_cl_s03		3
20240401_3384_fm_DNA_Centr_tub_NHS_60x_022	rcc3384_pfa_dna-cetn-tub-nhs_20240401_fm_022		4
20240401_3384_fm_DNA_Centr_tub_NHS_60x_023	rcc3384_pfa_dna-cetn-tub-nhs_20240401_fm_023		4
20240401_3384_fm_DNA_Centr_tub_NHS_60x_024	rcc3384_pfa_dna-cetn-tub-nhs_20240401_fm_024		4
20230815_rcc6336_pfa_hoechst-nhs-tub_series00	rcc6336_pfa_dna-nhs-tub_20230815_cl_s00		3
20230815_rcc6336_pfa_hoechst-nhs-tub_series01	rcc6336_pfa_dna-nhs-tub_20230815_cl_s01		3
20230815_rcc6336_pfa_hoechst-nhs-tub_series02	rcc6336_pfa_dna-nhs-tub_20230815_cl_s02		3
20230815_rcc6336_pfa_hoechst-nhs-tub_series03	rcc6336_pfa_dna-nhs-tub_20230815_cl_s03		3
20230815_rcc6336_pfa_hoechst-nhs-tub_series04	rcc6336_pfa_dna-nhs-tub_20230815_cl_s04		3
20230815_rcc6336_pfa_hoechst-nhs-tub_series05	rcc6336_pfa_dna-nhs-tub_20230815_cl_s05		3
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_001	bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_001		4
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_002	bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_002		4
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_003	bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_003		4
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_004	bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_004		4
20230523_RCC_Vf21-108_pfa_OD_nhs-tub-Hoechst_series00	rcc10862_pfa_nhs-tub-dna_20230523_od_s00		3
20230523_RCC_Vf21-108_pfa_OD_nhs-tub-Hoechst_series01	rcc10862_pfa_nhs-tub-dna_20230523_od_s01		3
20240604_rccp22-57-pfa_centr-tub-hoechst_series00	rcc10731_pfa_cetn-tub-dna_20240604_cl_s00		3
20240604_rccp22-57-pfa_centr-tub-hoechst_series01	rcc10731_pfa_cetn-tub-dna_20240604_cl_s01		3
20240604_rccp22-57-pfa_centr-tub-hoechst_series02	rcc10731_pfa_cetn-tub-dna_20240604_cl_s02		3
20230824_Erariseta_HPF_HD_bod_NHGS647_001	erariseta_hpf_dna-bod-tub-nhs_20230824_fm_001		4
20230831_unexpanded-erariseta_NHS_DNA_001	erariseta_pfa_nhs-dna_20230831_fm_001		2
20230831_unexpanded-erariseta_NHS_DNA_002	erariseta_pfa_nhs-dna_20230831_fm_002		2
20230831_unexpanded-erariseta_NHS_DNA_003	erariseta_pfa_nhs-dna_20230831_fm_003		2
20230831_unexpanded-erariseta_NHS_DNA_004	erariseta_pfa_nhs-dna_20230831_fm_004		2
20230831_unexpanded-erariseta_NHS_DNA_005	erariseta_pfa_nhs-dna_20230831_fm_005		2
20230831_unexpanded-erariseta_NHS_DNA_006	erariseta_pfa_nhs-dna_20230831_fm_006		2
20230831_unexpanded-erariseta_NHS_DNA_011	erariseta_pfa_nhs-dna_20230831_fm_011		2
20230831_unexpanded-erariseta_NHS_DNA_012	erariseta_pfa_nhs-dna_20230831_fm_012		2
20230831_unexpanded-erariseta_NHS_DNA_013	erariseta_pfa_nhs-dna_20230831_fm_013		2
20230831_unexpanded-tokyo_NHS_DNA_007	tokyo_pfa_nhs-dna_20230831_fm_007		2
20230831_unexpanded-tokyo_NHS_DNA_008	tokyo_pfa_nhs-dna_20230831_fm_008		2
20230831_unexpanded-tokyo_NHS_DNA_009	tokyo_pfa_nhs-dna_20230831_fm_009		2
20230831_unexpanded-tokyo_NHS_DNA_010	tokyo_pfa_nhs-dna_20230831_fm_010		2
20230905_Erariseta_Cysts_HD_cent_tub_nhs_002	erariseta_pfa_nhs-tub-cetn-dna_20230905_fm_002		4
20230905_erariseta_postExM_NHS-tub-dna_001	erariseta_pfa_nhs-tub-dna_20230905_fm_001		3
20230905_erariseta_postExM_NHS-tub-dna_002	erariseta_pfa_nhs-tub-dna_20230905_fm_002		3
20230905_erariseta_postExM_NHS_NPC-tub-H3_005	erariseta_pfa_h3-tub-npc-nhs_20230905_fm_005		4
20230905_erariseta_postExM_NHs-NPC-tub-H3_003	erariseta_pfa_h3-tub-npc-nhs_20230905_fm_003		4
20230905_erariseta_postExM_NHs-NPC-tub-H3_004	erariseta_pfa_h3-tub-npc-nhs_20230905_fm_004		4
20230905_erariseta_postExM_NHs-NPC-tub-H3_006	erariseta_pfa_h3-tub-npc-nhs_20230905_fm_006		4
