Files	Views	Series
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230711_fm_01.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230711_fm_01_s00	0
culture_collection_zips/rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_05.ome.zarr.zip	rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_05	0
culture_collection_zips/tokyo_pfa_nhs-tub-dna_20230905_fm_06.ome.zarr.zip	tokyo_pfa_nhs-tub-dna_20230905_fm_06	0
culture_collection_zips/rcc10642_pfa_nhs_20240912_hs_08.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_08	0
culture_collection_zips/bmcc127_pfa_dna-tub-cetn_20231201_cl.ome.zarr.zip	bmcc127_pfa_dna-tub-cetn_20231201_cl_s00_deconv,bmcc127_pfa_dna-tub-cetn_20231201_cl_s00_deconv_align,bmcc127_pfa_dna-tub-cetn_20231201_cl_s01_deconv,bmcc127_pfa_dna-tub-cetn_20231201_cl_s02,bmcc127_pfa_dna-tub-cetn_20231201_cl_s02_deconv,bmcc127_pfa_dna-tub-cetn_20231201_cl_s03,bmcc127_pfa_dna-tub-cetn_20231201_cl_s03_deconv	1,2,4,5,6,7,8
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_20.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_20	0
culture_collection_zips/rcc10719_pfa_tap952-tub-nhs_20230901_hs_02.ome.zarr.zip	rcc10719_pfa_tap952-tub-nhs_20230901_hs_02	0
culture_collection_zips/bmcc868_pfa_dna_20240222_hs_04.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_04	0
culture_collection_zips/rcc10662_pfa_nhs-tub-cetn-dna_20231121_fm_18.ome.zarr.zip	rcc10662_pfa_nhs-tub-cetn-dna_20231121_fm_18	0
culture_collection_zips/erariseta_pfa_h3-tub-npc-nhs_20230912_fm_06.ome.zarr.zip	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_06	0
culture_collection_zips/rcc7014_pfa_nhs-tub-dna_20230712_fm_02.ome.zarr.zip	rcc7014_pfa_nhs-tub-dna_20230712_fm_02	0
culture_collection_zips/rccp22ku_pfa_dna-tub-cetn_20251803_cl_02.ome.zarr.zip	rccp22ku_pfa_dna-tub-cetn_20251803_cl_02	0
culture_collection_zips/tokyo_pfa_bod-tub-dna_20230705_fm_06.ome.zarr.zip	tokyo_pfa_bod-tub-dna_20230705_fm_06	0
culture_collection_zips/bmcc8_pfa_tub_20240214_hs_06.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_06	0
culture_collection_zips/bmcc868_pfa_dna_20240212_hs_04.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_04	0
culture_collection_zips/rcc10719_pfa_azo49-tub-nhs_20230905_hs_02.ome.zarr.zip	rcc10719_pfa_azo49-tub-nhs_20230905_hs_02	0
culture_collection_zips/rcc6675_pl_dna_20250318_hs_21.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_21	0
culture_collection_zips/rcc10360_pfa_dna-cetn-nhs-tub_20240208_od.ome.zarr.zip	rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s00,rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s01,rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s02,rcc10360_pfa_dna-cetn-nhs-tub_20240208_od_s03	0,1,2,3
culture_collection_zips/rcc4660_pfa_dna-cetn-bod_20230908_od.ome.zarr.zip	rcc4660_pfa_dna-cetn-bod_20230908_od_s00,rcc4660_pfa_dna-cetn-bod_20230908_od_s01,rcc4660_pfa_dna-cetn-bod_20230908_od_s02,rcc4660_pfa_dna-cetn-bod_20230908_od_s03,rcc4660_pfa_dna-cetn-bod_20230908_od_s04,rcc4660_pfa_dna-cetn-bod_20230908_od_s05,rcc4660_pfa_dna-cetn-bod_20230908_od_s06	0,1,2,3,4,5,6
culture_collection_zips/erariseta_pfa_h3-tub-npc-nhs_20230912_fm_08.ome.zarr.zip	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_08	0
culture_collection_zips/bmcc67_pfa_nhs-cetn-tub-dna_20240205_fm_01.ome.zarr.zip	bmcc67_pfa_nhs-cetn-tub-dna_20240205_fm_01	0
culture_collection_zips/rcc3002_pfa_cetn-tub-dna_20252103_cl_05.ome.zarr.zip	rcc3002_pfa_cetn-tub-dna_20252103_cl_05	0
culture_collection_zips/rcc1490_pfa_cetn-tub-dna_20252103_cl_02.ome.zarr.zip	rcc1490_pfa_cetn-tub-dna_20252103_cl_02	0
culture_collection_zips/bmcc8_pfa_nhs_20240214_hs_06.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_06	0
culture_collection_zips/bmcc868_pfa_cetn_20240222_hs_06.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_06	0
culture_collection_zips/rcc10642_pfa_tub_20240912_hs_12.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_12	0
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_07.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_07	0
culture_collection_zips/rcc6343_pfa_tub_20240829_hs_02.ome.zarr.zip	rcc6343_pfa_glypep1-tub_20240829_hs_02	0
culture_collection_zips/rcc998_pfa_cetn-tub-dna_20240604_cl.ome.zarr.zip	rcc998_pfa_cetn-tub-dna_20240604_cl_s00,rcc998_pfa_cetn-tub-dna_20240604_cl_s01,rcc998_pfa_cetn-tub-dna_20240604_cl_s02,rcc998_pfa_cetn-tub-dna_20240604_cl_s03,rcc998_pfa_cetn-tub-dna_20240604_cl_s04	0,1,2,3,4
culture_collection_zips/bmcc868_pfa_nhs_20240222_hs_05.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_05	0
culture_collection_zips/rcc6324_pfa_nhs-cetn-tub-dna_20231121_fm_03.ome.zarr.zip	rcc6324_pfa_nhs-cetn-tub-dna_20231121_fm_03	0
culture_collection_zips/rcc10933_pfa_dna-cetn-bod-tub_20230909_od.ome.zarr.zip	rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s00,rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s01,rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s02,rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s03,rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s04,rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s05,rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s06,rcc10933_pfa_dna-cetn-bod-tub_20230909_od_s07	0,1,2,3,4,5,6,7
culture_collection_zips/rccarc3673_pfa_cetn-tub-dna_20252103_cl_03.ome.zarr.zip	rccarc3673_pfa_cetn-tub-dna_20252103_cl_03	0
culture_collection_zips/bmcc67_pfa_nhs-cetn-tub-dna_20240205_fm_17.ome.zarr.zip	bmcc67_pfa_nhs-cetn-tub-dna_20240205_fm_17	0
culture_collection_zips/bmcc868_pfa_cetn_20240212_hs_04.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_04	0
culture_collection_zips/rcc6604rcc6327_pfa_nhs-tub-dna_20230424_csd_01.ome.zarr.zip	rcc6604rcc6327_pfa_nhs-tub-dna_20230424_csd_01	0
culture_collection_zips/rcc10902_pfa_dna-tub-nhs-na_20230719_csd_01.ome.zarr.zip	rcc10902_pfa_dna-tub-nhs-na_20230719_csd_01	0
culture_collection_zips/rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_06.ome.zarr.zip	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_06	0
culture_collection_zips/rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_05.ome.zarr.zip	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_05	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_08.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_08	0
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_09.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_09	0
culture_collection_zips/rcc10431_pfa_nhs-tub-cetn-dna_20231120_fm_09.ome.zarr.zip	rcc10431_pfa_nhs-tub-cetn-dna_20231120_fm_09	0
culture_collection_zips/tokyo_pfa_bod-tub-dna_20230705_fm_11.ome.zarr.zip	tokyo_pfa_bod-tub-dna_20230705_fm_11	0
culture_collection_zips/rcc6343_pfa_tub_20240829_hs_01.ome.zarr.zip	rcc6343_pfa_glypep1-tub_20240829_hs_01	0
culture_collection_zips/rcc6251_pfa_nhs-tub-dna_20230424_csd_02.ome.zarr.zip	rcc6251_pfa_nhs-tub-dna_20230424_csd_02	0
culture_collection_zips/rcc4804_pfa_tub-dna-nhs_20230705_cl.ome.zarr.zip	rcc4804_pfa_tub-dna-nhs_20230705_cl_s00_deconv,rcc4804_pfa_tub-dna-nhs_20230705_cl_s01_deconv,rcc4804_pfa_tub-dna-nhs_20230705_cl_s02_deconv,rcc4804_pfa_tub-dna-nhs_20230705_cl_s03,rcc4804_pfa_tub-dna-nhs_20230705_cl_s03_deconv,rcc4804_pfa_tub-dna-nhs_20230705_cl_s04,rcc4804_pfa_tub-dna-nhs_20230705_cl_s04_deconv,rcc4804_pfa_tub-dna-nhs_20230705_cl_s05_deconv,rcc4804_pfa_tub-dna-nhs_20230705_cl_s06_deconv,rcc4804_pfa_tub-dna-nhs_20230705_cl_s07_deconv	0,2,4,5,6,7,8,10,12,14
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_15.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_15	0
culture_collection_zips/bmcc868_pfa_nhs_20240213_hs_03.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_03	0
culture_collection_zips/bmcc16_pfa_tub_20240213_hs_06.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_06	0
culture_collection_zips/bmcc868_pfa_nhs_20240222_hs_06.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_06	0
culture_collection_zips/rcc7769_pfa_dna-tub-nhs_20230616_od.ome.zarr.zip	rcc7769_pfa_dna-tub-nhs_20230616_od_s00,rcc7769_pfa_dna-tub-nhs_20230616_od_s01	0,1
culture_collection_zips/bmcc16_pfa_tub_20240213_hs_02.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_02	0
culture_collection_zips/rcc6675_pl_dna_20250318_hs_13.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_13	0
culture_collection_zips/rcc6327_pfa_azo49_20240829_hs_08.ome.zarr.zip	rcc6327_pfa_azo49-tub_20240829_hs_08	0
culture_collection_zips/rcc6343_pfa_azo49_20240829_hs_07.ome.zarr.zip	rcc6343_pfa_azo49-tub_20240829_hs_07	0
culture_collection_zips/bmcc745_hpf_nhs-cetn-tub-dna_20240220_fm_02.ome.zarr.zip	bmcc745_hpf_nhs-cetn-tub-dna_20240220_fm_02	0
culture_collection_zips/bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_09.ome.zarr.zip	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_09	0
culture_collection_zips/rcc3656_pfa_dna-nhs-cetn_20240325_cl.ome.zarr.zip	rcc3656_pfa_dna-nhs-cetn_20240325_cl_s00,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s00_deconv,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s01,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s01_deconv,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s02,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s02_deconv,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s03,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s03_deconv,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s04,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s04_deconv,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s05,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s05_deconv,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s06,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s06_deconv,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s07,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s07_deconv,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s08,rcc3656_pfa_dna-nhs-cetn_20240325_cl_s08_deconv	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
culture_collection_zips/bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_02.ome.zarr.zip	bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_02_s00,bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_02_s01,bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_02_s02	0,1,2
culture_collection_zips/bmcc8_pfa_cetn_20240214_hs_11.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_11	0
culture_collection_zips/tokyo_pfa_bod-tub-dna_20230704_fm_04.ome.zarr.zip	tokyo_pfa_bod-tub-dna_20230704_fm_04	0
culture_collection_zips/bmcc868_pfa_nhs_20240213_hs_06.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_06	0
culture_collection_zips/rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_03.ome.zarr.zip	rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_03	0
culture_collection_zips/bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_11.ome.zarr.zip	bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_11	0
culture_collection_zips/rcc10719_pfa_dna-cetn-nhs-tub_20240207_od.ome.zarr.zip	rcc10719_pfa_dna-cetn-nhs-tub_20240207_od_s00,rcc10719_pfa_dna-cetn-nhs_20240207_od_s01,rcc10719_pfa_dna-cetn-nhs_20240207_od_s02,rcc10719_pfa_dna-cetn-nhs_20240207_od_s03,rcc10719_pfa_dna-cetn-nhs-tub_20240207_od_s04	0,1,2,3,4
culture_collection_zips/rcc6684_pfa_nhs-tub-dna_20230721_cl.ome.zarr.zip	rcc6684_pfa_nhs-tub-dna_20230721_cl_s00_deconv,rcc6684_pfa_nhs-tub-dna_20230721_cl_s01_deconv,rcc6684_pfa_nhs-tub-dna_20230721_cl_s02,rcc6684_pfa_nhs-tub-dna_20230721_cl_s02_deconv	1,3,4,5
culture_collection_zips/bmcc868_pfa_dna_20240213_hs_07.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_07	0
culture_collection_zips/rcc417_pfa_nhs-tub-dna_20230423_od.ome.zarr.zip	rcc417_pfa_nhs-tub-dna_20230423_od_s00,rcc417_pfa_nhs-tub-dna_20230423_od_s01	0,1
culture_collection_zips/rcc10642_pfa_nhs_20240912_hs_03.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_03	0
culture_collection_zips/rcc6323_pfa_cetn-tub-dna_20230718_cl.ome.zarr.zip	rcc6323_pfa_cetn-tub-dna_20230718_cl_s00,rcc6323_pfa_cetn-tub-dna_20230718_cl_s01,rcc6323_pfa_cetn-tub-dna_20230718_cl_s02,rcc6323_pfa_cetn-tub-dna_20230718_cl_s03,rcc6323_pfa_cetn-tub-dna_20230718_cl_s04,rcc6323_pfa_cetn-tub-dna_20230718_cl_s05,rcc6323_pfa_cetn-tub-dna_20230718_cl_s06,rcc6323_pfa_cetn-tub-dna_20230718_cl_s07,rcc6323_pfa_cetn-tub-dna_20230718_cl_s08,rcc6323_pfa_cetn-tub-dna_20230718_cl_s09	0,1,2,3,4,5,6,7,8,9
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_04.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_04	0
culture_collection_zips/rcc6675_pl_tub_20250318_hs_22.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_22	0
culture_collection_zips/bmcc8_pfa_cetn_20240214_hs_05.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_05	0
culture_collection_zips/bmcc868_pfa_cetn_20240213_hs_05.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_05	0
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_25.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_25	0
culture_collection_zips/rcc6343_pfa_tub_20240829_hs_05.ome.zarr.zip	rcc6343_pfa_glypep1-tub_20240829_hs_05	0
culture_collection_zips/bmcc745_hpf_nhs-cetn-tub-dna_20240220_fm_06.ome.zarr.zip	bmcc745_hpf_nhs-cetn-tub-dna_20240220_fm_06	0
culture_collection_zips/rcc6675_pl_tub_20250318_hs_06.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_06	0
culture_collection_zips/bmcc868_pfa_tub_20240213_hs_07.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_07	0
culture_collection_zips/tokyo_pfa_nhs-tub-dna_20230905_fm_03.ome.zarr.zip	tokyo_pfa_nhs-tub-dna_20230905_fm_03	0
culture_collection_zips/rcc10719_pfa_gt335-tub-nhs_20230901_hs_01.ome.zarr.zip	rcc10719_pfa_gt335-tub-nhs_20230901_hs_01	0
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_03.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_03	0
culture_collection_zips/rcc6675_pl_tub_20250318_hs_10.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_10	0
culture_collection_zips/rcc1490_pfa_dna-tub-nhs_20230616_od.ome.zarr.zip	rcc1490_pfa_dna-tub-nhs_20230616_od_s00,rcc1490_pfa_dna-tub-nhs_20230616_od_s01,rcc1490_pfa_dna-tub-nhs_20230616_od_s02,rcc1490_pfa_dna-tub-nhs_20230616_od_s03,rcc1490_pfa_dna-tub-nhs_20230616_od_s04,rcc1490_pfa_dna-tub-nhs_20230616_od_s05	0,1,2,3,4,5
culture_collection_zips/rcc10642_pfa_tub_20240912_hs_07.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_07	0
culture_collection_zips/c1975_pfa_dna-tub-cetn_20251803_cl_08.ome.zarr.zip	c1975_pfa_dna-tub-cetn_20251803_cl_08	0
culture_collection_zips/rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_06.ome.zarr.zip	rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_06	0
culture_collection_zips/bmcc597_pfa_cetn-tub-dna_20240118_cl.ome.zarr.zip	bmcc597_pfa_cetn-tub-dna_20240118_cl_s00,bmcc597_pfa_cetn-tub-dna_20240118_cl_s01,bmcc597_pfa_cetn-tub-dna_20240118_cl_s02,bmcc597_pfa_cetn-tub-dna_20240118_cl_s03	0,1,2,3
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_08.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_08	0
culture_collection_zips/rcc10431_pfa_nhs-cetn-tub-dna_20240212_fm_01.ome.zarr.zip	rcc10431_pfa_nhs-cetn-tub-dna_20240212_fm_01	0
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_24.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_24	0
culture_collection_zips/erariseta_pfa_h3-tub-npc-nhs_20230905_fm_05.ome.zarr.zip	erariseta_pfa_h3-tub-npc-nhs_20230905_fm_05	0
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_05.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_05	0
culture_collection_zips/bmcc33_pfa_cetn_20240212_hs_04.ome.zarr.zip	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_04	0
culture_collection_zips/rcc10647_pfa_dna-cetn-tub-nhs_20240401_fm_17.ome.zarr.zip	rcc10647_pfa_dna-cetn-tub-nhs_20240401_fm_17	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_04.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_04	0
culture_collection_zips/bmcc33_pfa_nhs_20240212_hs_04.ome.zarr.zip	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_04	0
culture_collection_zips/rcc10642_pfa_bod_20240912_hs_10.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_10	0
culture_collection_zips/bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_06.ome.zarr.zip	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_06	0
culture_collection_zips/rcc6604rcc6327_pfa_nhs-tub-dna_20230424_csd_02.ome.zarr.zip	rcc6604rcc6327_pfa_nhs-tub-dna_20230424_csd_02	0
culture_collection_zips/rcc7000_pfa_dna-tub-cetn_20230522_cl_05.ome.zarr.zip	rcc7000_pfa_dna-tub-cetn_20230522_cl_05	0
culture_collection_zips/tokyo_pfa_act-tub-bod-dna_20230629_fm_05.ome.zarr.zip	tokyo_pfa_act-tub-bod-dna_20230629_fm_05	0
culture_collection_zips/rcc6387_pfa_dna-tub-nhs-na_20230720_csd_01.ome.zarr.zip	rcc6387_pfa_dna-tub-nhs-na_20230720_csd_01	0
culture_collection_zips/rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_04.ome.zarr.zip	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_04	0
culture_collection_zips/rcc5249_pfa_dna-nhs-tub_20230719_cl.ome.zarr.zip	rcc5249_pfa_dna-nhs-tub_20230719_cl_s00,rcc5249_pfa_dna-nhs-tub_20230719_cl_s00_deconv,rcc5249_pfa_dna-nhs-tub_20230719_cl_s01_deconv,rcc5249_pfa_dna-nhs-tub_20230719_cl_s02,rcc5249_pfa_dna-nhs-tub_20230719_cl_s02_deconv,rcc5249_pfa_dna-nhs-tub_20230719_cl_s03_deconv,rcc5249_pfa_dna-nhs-tub_20230719_cl_s04_deconv,rcc5249_pfa_dna-nhs-tub_20230719_cl_s05_deconv	0,1,3,4,5,7,9,11
culture_collection_zips/bmcc261_pfa_dna-cetn-nhs-tub_20240207_od.ome.zarr.zip	bmcc261_pfa_dna-cetn-nhs-tub_20240207_od_s00,bmcc261_pfa_dna-cetn-nhs-tub_20240207_od_s01	0,1
culture_collection_zips/rcc6196_pfa_dna-tub-nhs_20230817_csd_02.ome.zarr.zip	rcc6196_pfa_dna-tub-nhs_20230817_csd_02	0
culture_collection_zips/bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_20.ome.zarr.zip	bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_20	0
culture_collection_zips/bmcc868_pfa_tub_20240222_hs_01.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_01	0
culture_collection_zips/bmcc746_pfa_nhs-cetn-tub-dna_20240205_fm_04.ome.zarr.zip	bmcc746_pfa_nhs-cetn-tub-dna_20240205_fm_04	0
culture_collection_zips/rcc7000_pfa_dna-tub-cetn_20230522_cl_01.ome.zarr.zip	rcc7000_pfa_dna-tub-cetn_20230522_cl_01	0
culture_collection_zips/rcck0961_pfa_tub-cetn-dna_20251803_cl_01.ome.zarr.zip	rcck0961_pfa_tub-cetn-dna_20251803_cl_01	0
culture_collection_zips/rcc7050_pfa_cetn-tub-dna_20252103_cl_02.ome.zarr.zip	rcc7050_pfa_cetn-tub-dna_20252103_cl_02	0
culture_collection_zips/rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_02.ome.zarr.zip	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_02	0
culture_collection_zips/rcc5610rcc5532_pfa_nhs-tub-dna_20230426_fm_02.ome.zarr.zip	rcc5610rcc5532_pfa_nhs-tub-dna_20230426_fm_02	0
culture_collection_zips/tokyo_pfa_nhs-tub-dna_20230913_fm_02.ome.zarr.zip	tokyo_pfa_nhs-tub-dna_20230913_fm_02	0
culture_collection_zips/bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_02.ome.zarr.zip	bmcc642_hpf_nhs-cetn-tub-dna_20240229_fm_02	0
culture_collection_zips/rcc6387_pfa_dna-tub-nhs-na_20230720_csd_02.ome.zarr.zip	rcc6387_pfa_dna-tub-nhs-na_20230720_csd_02	0
culture_collection_zips/rcc10388_pfa_nhs-tub-cetn-dna_20231121_fm_22.ome.zarr.zip	rcc10388_pfa_nhs-tub-cetn-dna_20231121_fm_22	0
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_04.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_04	0
culture_collection_zips/bmcc746_pfa_nhs-cetn-tub-dna_20240205_fm_03.ome.zarr.zip	bmcc746_pfa_nhs-cetn-tub-dna_20240205_fm_03	0
culture_collection_zips/rcc1532_pfa_dna-tub-nhs_20230829_csd_03.ome.zarr.zip	rcc1532_pfa_dna-tub-nhs_20230829_csd_03	0
culture_collection_zips/rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_03.ome.zarr.zip	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_03	0
culture_collection_zips/rcc3430_pfa_dna-tub-nhs_20230531_od.ome.zarr.zip	rcc3430_pfa_dna-tub-nhs_20230531_od_s00,rcc3430_pfa_dna-tub-nhs_20230531_od_s01	0,1
culture_collection_zips/bmcc85_hpf_nhs-cetn-tub-dna_20240229_fm_07.ome.zarr.zip	bmcc85_hpf_nhs-cetn-tub-dna_20240229_fm_07	0
culture_collection_zips/rcc6675_pl_dna_20250318_hs_01.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_01	0
culture_collection_zips/rcc6675_pl_tub_20250318_hs_20.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_20	0
culture_collection_zips/rcc10642_pfa_tub_20240912_hs_05.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_05	0
culture_collection_zips/rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_02.ome.zarr.zip	rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_02	0
culture_collection_zips/rcc3511_pfa_dna-tub-nhs_20230829_csd_01.ome.zarr.zip	rcc3511_pfa_dna-tub-nhs_20230829_csd_01	0
culture_collection_zips/tokyo_pfa_act-tub-bod-dna_20230629_fm_01.ome.zarr.zip	tokyo_pfa_act-tub-bod-dna_20230629_fm_01	0
culture_collection_zips/rcc1512rcc10887_pfa_nhs-tub-dna_20230424_fm_03.ome.zarr.zip	rcc1512rcc10887_pfa_nhs-tub-dna_20230424_fm_03	0
culture_collection_zips/rcc6327_pfa_tub_20240829_hs_01.ome.zarr.zip	rcc6327_pfa_glypep1-tub_20240829_hs_01	0
culture_collection_zips/tokyo_pfa_nhs-dna_20230831_fm_07.ome.zarr.zip	tokyo_pfa_nhs-dna_20230831_fm_07	0
culture_collection_zips/bmcc4_pfa_dna_20240214_hs_08.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_08	0
culture_collection_zips/rcc10431_pfa_dna-cetn-tub-nhs_20240401_fm_28.ome.zarr.zip	rcc10431_pfa_dna-cetn-tub-nhs_20240401_fm_28	0
culture_collection_zips/rcc6343_pfa_tub_20240829_hs_09.ome.zarr.zip	rcc6343_pfa_azo49-tub_20240829_hs_09	0
