original_name	new_name_iter1	missing_values
20230704_Tokyo_PCNA_bodipy_all-tub_DNA_001	tokyo_MISSINGFIX_pcna-bod-tub-dna_20230704_fm_001	pfa
20230704_Tokyo_PCNA_bodipy_all-tub_DNA_002	tokyo_MISSINGFIX_pcna-bod-tub-dna_20230704_fm_002	pfa
20230704_Tokyo_PCNA_bodipy_all-tub_DNA_003	tokyo_MISSINGFIX_pcna-bod-tub-dna_20230704_fm_003_TOOMANYCHANNELS	pfa,nhs-tub-dna
20230704_Tokyo_PCNA_bodipy_all-tub_DNA_004	tokyo_MISSINGFIX_pcna-bod-tub-dna_20230704_fm_004_TOOMANYCHANNELS	pfa,nhs-tub-dna
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_001	tokyo_pfa_dna-tub-bod_20230705_fm_001	
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_002	tokyo_pfa_dna-tub-bod_20230705_fm_002	
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_003	tokyo_pfa_dna-tub-bod_20230705_fm_003	
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_004	tokyo_pfa_dna-tub-bod_20230705_fm_004	
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_005	tokyo_pfa_dna-tub-bod_20230705_fm_005	
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_006	tokyo_pfa_dna-tub-bod_20230705_fm_006	
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_007	tokyo_pfa_dna-tub-bod_20230705_fm_007	
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_008	tokyo_pfa_dna-tub-bod_20230705_fm_008	
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_009	tokyo_pfa_dna-tub-bod_20230705_fm_009	
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_010	tokyo_pfa_dna-tub-bod_20230705_fm_010	
20230705_Tokyo_chem_0.01ga_Hoechst_tub-488_bodipy_011	tokyo_pfa_dna-tub-bod_20230705_fm_011	
20230710_Tokyo_chem_NHS-centr-tub-DNA_Point0000_Seq0000	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0000_seq0000	
20230710_Tokyo_chem_NHS-centr-tub-DNA_Point0000_Seq0000_2	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_seq0000_2	
20230710_Tokyo_chem_NHS-centr-tub-DNA_Point0001_Seq0001	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0001_seq0001	
20230710_Tokyo_chem_NHS-centr-tub-DNA_Point0001_Seq0001_2	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_seq0001_2	
20230710_Tokyo_chem_NHS-centr-tub-DNA_Point0002_Seq0002	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_point0002_seq0002	
20230711_Tokyo_001_series00	tokyo_MISSINGFIX_MISSINGCHANNELS_20230711_fm_001_s00	pfa,nhs-tub-cetn-dna
20230711_Tokyo_001_series01	tokyo_MISSINGFIX_MISSINGCHANNELS_20230711_fm_001_s01	pfa,nhs-tub-cetn-dna
20230711_Tokyo_002_series00	tokyo_MISSINGFIX_MISSINGCHANNELS_20230711_fm_002_s00	pfa,nhs-tub-cetn-dna
20230711_Tokyo_002_series01	tokyo_MISSINGFIX_MISSINGCHANNELS_20230711_fm_002_s01	pfa,nhs-tub-cetn-dna
20230711_Tokyo_003_series00	tokyo_MISSINGFIX_MISSINGCHANNELS_20230711_fm_003_s00	pfa,nhs-tub-cetn-dna
20230711_Tokyo_003_series01	tokyo_MISSINGFIX_MISSINGCHANNELS_20230711_fm_003_s01	pfa,nhs-tub-cetn-dna
20230717_tokyo_NHS_tub_cetn_DNA_004	tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230717_fm_004	pfa
20230717_tokyo_NHS_tub_cetn_DNA_005	tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230717_fm_005	pfa
20230717_tokyo_NHS_tub_cetn_DNA_006	tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230717_fm_006	pfa
20230717_tokyo_NHS_tub_cetn_DNA_007	tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230717_fm_007_TOOMANYCHANNELS	pfa,nhs-tub-cetn
20230717_tokyo_NHS_tub_cetn_DNA_008	tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230717_fm_008	pfa
20230717_tokyo_NHS_tub_cetn_DNA_009	tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230717_fm_009	pfa
20230717_tokyo_NHS_tub_cetn_DNA_017	tokyo_MISSINGFIX_nhs-tub-cetn-dna_20230717_fm_017_TOOMANYCHANNELS	pfa,nhs-cetn-dna
20230717_tokyo_flabellula_plungefrozen_NHS_tub_actin_DNA_001	tokyoflabellula_pl_nhs-tub-act-dna_20230717_fm_001_ADDITIONALSPECIES	
20230717_tokyo_flabellula_plungefrozen_NHS_tub_actin_DNA_002	tokyoflabellula_pl_nhs-tub-act-dna_20230717_fm_002_ADDITIONALSPECIES	
20230717_tokyo_flabellula_plungefrozen_NHS_tub_actin_DNA_003	tokyoflabellula_pl_nhs-tub-act-dna_20230717_fm_003_ADDITIONALSPECIES	
20230717_tokyo_flabellula_plungefrozen_NHS_tub_actin_DNA_004	tokyoflabellula_pl_nhs-tub-act-dna_20230717_fm_004_ADDITIONALSPECIES	
20230717_tokyo_flabellula_plungefrozen_NHS_tub_actin_DNA_005	tokyoflabellula_pl_nhs-tub-act-dna_20230717_fm_005_ADDITIONALSPECIES	
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-05	tokyo_pfa_nhs-tub-dna_20230824_fm_05_TOOMANYCHANNELS	
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-06	tokyo_pfa_nhs-tub-dna_20230824_fm_06_TOOMANYCHANNELS	cetn
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-07	tokyo_pfa_nhs-tub-dna_20230824_fm_07_TOOMANYCHANNELS	cetn-nhs
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-08	tokyo_pfa_nhs-tub-dna_20230824_fm_08	
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-09	tokyo_pfa_nhs-tub-dna_20230824_fm_09_TOOMANYCHANNELS	tub
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-10	tokyo_pfa_nhs-tub-dna_20230824_fm_10_TOOMANYCHANNELS	tub-nhs
20230824_tokyo_chem_NHS-tub-DNA-Airyscan_Processing-11	tokyo_pfa_nhs-tub-dna_20230824_fm_11	
20230905_Tokyo_HD_cent_tub_nhs_001	tokyo_MISSINGFIX_dna-cetn-tub-nhs_20230905_fm_001	pfa
20230905_Tokyo_HD_cent_tub_nhs_003	tokyo_MISSINGFIX_dna-cetn-tub-nhs_20230905_fm_003	pfa
20230905_Tokyo_HD_cent_tub_nhs_004	tokyo_MISSINGFIX_dna-cetn-tub-nhs_20230905_fm_004	pfa
20230905_Tokyo_HD_cent_tub_nhs_005	tokyo_MISSINGFIX_dna-cetn-tub-nhs_20230905_fm_005	pfa
20230905_Tokyo_HD_cent_tub_nhs_005-1	tokyo_MISSINGFIX_dna-cetn-tub-nhs_20230905_fm_005-1_TOOMANYCHANNELS	pfa,cetn
20230905_Tokyo_HD_cent_tub_nhs_006	tokyo_MISSINGFIX_dna-cetn-tub-nhs_20230905_fm_006	pfa
20230905_Tokyo_HD_cent_tub_nhs_007	tokyo_MISSINGFIX_dna-cetn-tub-nhs_20230905_fm_007	pfa
20230905_Tokyo_HD_cent_tub_nhs_008	tokyo_MISSINGFIX_dna-cetn-tub-nhs_20230905_fm_008	pfa
20230905_Tokyo_NHS-tub-DNA_001	tokyo_MISSINGFIX_nhs-tub-dna_20230905_fm_001	pfa
20230905_Tokyo_NHS-tub-DNA_001_2	tokyo_MISSINGFIX_nhs-tub-dna_20230905_fm_001_2	pfa
20230905_Tokyo_NHS-tub-DNA_002	tokyo_MISSINGFIX_nhs-tub-dna_20230905_fm_002	pfa
20230905_Tokyo_NHS-tub-DNA_002_2	tokyo_MISSINGFIX_nhs-tub-dna_20230905_fm_002_2	pfa
20230905_Tokyo_NHS-tub-DNA_003	tokyo_MISSINGFIX_nhs-tub-dna_20230905_fm_003	pfa
20230905_Tokyo_NHS-tub-DNA_004	tokyo_MISSINGFIX_nhs-tub-dna_20230905_fm_004	pfa
20230905_Tokyo_NHS-tub-DNA_005	tokyo_MISSINGFIX_nhs-tub-dna_20230905_fm_005	pfa
20230913_Tokyo_HD_NPC_tub_NHS_60x_012	tokyo_MISSINGFIX_dna-npc-tub-nhs_20230913_fm_012	pfa
20230913_Tokyo_HD_NPC_tub_NHS_60x_013	tokyo_MISSINGFIX_dna-npc-tub-nhs_20230913_fm_013	pfa
20230913_Tokyo_HD_NPC_tub_NHS_60x_014	tokyo_MISSINGFIX_dna-npc-tub-nhs_20230913_fm_014	pfa
20230913_Tokyo_HD_NPC_tub_NHS_60x_015	tokyo_MISSINGFIX_dna-npc-tub-nhs_20230913_fm_015	pfa
20230913_Tokyo_HD_tub_nhs_40x_008	tokyo_MISSINGFIX_dna-tub-nhs_20230913_fm_008	pfa
20230913_Tokyo_HD_tub_nhs_40x_009	tokyo_MISSINGFIX_dna-tub-nhs_20230913_fm_009	pfa
Tokyo_HD_tub_bodipy_10x_01_series00	tokyo_MISSINGFIX_dna-tub-bod_MISSINGDATE_fm_01_s00	pfa
Tokyo_HD_tub_bodipy_10x_01_series01	tokyo_MISSINGFIX_dna-tub-bod_MISSINGDATE_fm_01_s01	pfa
20230616_rccp2281_pfa_tub-hoechst-nhs_series00	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s00	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series01	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s01	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series02	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s02	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series03	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s03	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series04	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s04_TOOMANYCHANNELS	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series05	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s05	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series06	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s06	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series07	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s07	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series08	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s08_TOOMANYCHANNELS	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series09	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s09_TOOMANYCHANNELS	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series10	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s10	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series11	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s11	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series12	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s12	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series13	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s13	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series14	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s14	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series15	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s15	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series16	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s16	cl
20230616_rccp2281_pfa_tub-hoechst-nhs_series17	rccp22-81_pfa_tub-dna-nhs_20230616_MISSINGNAME_s17	cl
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series00	rcc1490_pfa_dna-tub-nhs_20230616_od_s00	
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series01	rcc1490_pfa_dna-tub-nhs_20230616_od_s01	
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series02	rcc1490_pfa_dna-tub-nhs_20230616_od_s02	
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series03	rcc1490_pfa_dna-tub-nhs_20230616_od_s03	
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series04	rcc1490_pfa_dna-tub-nhs_20230616_od_s04	
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series05	rcc1490_pfa_dna-tub-nhs_20230616_od_s05	
20230523_RCC_P22-112_pfa_OD_nhs-tub-Hoechst_series00	rcc10618_pfa_nhs-tub-dna_20230523_od_s00	
20230523_RCC_P22-112_pfa_OD_nhs-tub-Hoechst_series01	rcc10618_pfa_nhs-tub-dna_20230523_od_s01	
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series00	rcc10618_pfa_dna-tub-nhs_20230531_od_s00	
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series01	rcc10618_pfa_dna-tub-nhs_20230531_od_s01	
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series02	rcc10618_pfa_dna-tub-nhs_20230531_od_s02	
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series03	rcc10618_pfa_dna-tub-nhs_20230531_od_s03	
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series00	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s00	
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series01	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s01	
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series02	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s02	
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series03	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s03	
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series04	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s04	
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series05	bmcc35_pfa_dna-cetn-nhs-tub_20240118_od_s05	
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_01	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_01	
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_02	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_02	
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_03	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_03	
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_04	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_04	
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series00	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s00	cl
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series01	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s01	cl
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series02	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s02	cl
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series03	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s03	cl
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series04	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s04	cl
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series05	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s05	cl
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series06	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s06	cl
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series07	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s07	cl
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series08	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s08	cl
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series09	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s09	cl
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series10	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s10	cl
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series11	rcc10610_pfa_dna-tub-cetn-nhs_20240423_MISSINGNAME_s11	cl
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_001	rcc1512rcc10887_pfa_nhs-tub-dna_20230424_MISSINGNAME_001	
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_002	rcc1512rcc10887_pfa_nhs-tub-dna_20230424_MISSINGNAME_002	
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_003	rcc1512rcc10887_pfa_nhs-tub-dna_20230424_MISSINGNAME_003	
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_004	rcc1512rcc10887_pfa_nhs-tub-dna_20230424_MISSINGNAME_004	
20230616_RCC_7050_pfa_OD_Hoechst-tub-nhs_series00	rcc7050_pfa_dna-tub-nhs_20230616_od_s00	
20230616_RCC_7050_pfa_OD_Hoechst-tub-nhs_series01	rcc7050_pfa_dna-tub-nhs_20230616_od_s01	
20230616_RCC_7050_pfa_OD_Hoechst-tub-nhs_series02	rcc7050_pfa_dna-tub-nhs_20230616_od_s02	
20230721_rcc1522_pfa_nhs-tub-hoechst_series00	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s00	cl
20230721_rcc1522_pfa_nhs-tub-hoechst_series01	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s01	cl
20230721_rcc1522_pfa_nhs-tub-hoechst_series02	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s02	cl
20230721_rcc1522_pfa_nhs-tub-hoechst_series03	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s03	cl
20230721_rcc1522_pfa_nhs-tub-hoechst_series04	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s04	cl
20230721_rcc1522_pfa_nhs-tub-hoechst_series05	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s05	cl
20230721_rcc1522_pfa_nhs-tub-hoechst_series06	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s06	cl
20230721_rcc1522_pfa_nhs-tub-hoechst_series07	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s07	cl
20230721_rcc1522_pfa_nhs-tub-hoechst_series08	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s08	cl
20230721_rcc1522_pfa_nhs-tub-hoechst_series09	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s09	cl
20230721_rcc1522_pfa_nhs-tub-hoechst_series10	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s10	cl
20230721_rcc1522_pfa_nhs-tub-hoechst_series11	rcc1522_pfa_nhs-tub-dna_20230721_MISSINGNAME_s11	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series00	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s00	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series01	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s01	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series02	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s02	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series03	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s03	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series04	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s04	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series05	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s05	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series06	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s06	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series07	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s07	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series08	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s08	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series09	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s09	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series10	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s10	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series11	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s11	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series12	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s12	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series13	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s13	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series14	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s14	cl
20230724_rcc1522_pfa_centr-tub-hoechst_series15	rcc1522_pfa_cetn-tub-dna_20230724_MISSINGNAME_s15	cl
20240401_Vf21-17_fm_DNA_Centr_tub_NHS_60x_001	rcc10887_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_001	pfa
20240401_Vf21-17_fm_DNA_Centr_tub_NHS_60x_002	rcc10887_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_002	pfa
20240401_Vf21-34_fm_DNA_Centr_tub_NHS_40x_001	rcc10896_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_001	pfa
20240401_Vf21-34_fm_DNA_Centr_tub_NHS_40x_002	rcc10896_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_002	pfa
20230423_RCC_6716_pfa_OD_nhs-tub-Hoechst_series00	rcc6716_pfa_nhs-tub-dna_20230423_od_s00	
20230423_RCC_6716_pfa_OD_nhs-tub-Hoechst_series01	rcc6716_pfa_nhs-tub-dna_20230423_od_s01	
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_01	rcc10633rcc10381_pfa_dna-tub-nhs_20230720_csd_01_MISSINGCHANNELS	na
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_02	rcc10633rcc10381_pfa_dna-tub-nhs_20230720_csd_02_MISSINGCHANNELS	na
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_03	rcc10633rcc10381_pfa_dna-tub-nhs_20230720_csd_03_MISSINGCHANNELS	na
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_04	rcc10633rcc10381_pfa_dna-tub-nhs_20230720_csd_04_MISSINGCHANNELS	na
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_05	rcc10633rcc10381_pfa_dna-tub-nhs_20230720_csd_05_MISSINGCHANNELS	na
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_06	rcc10633rcc10381_pfa_dna-tub-nhs_20230720_csd_06_MISSINGCHANNELS	na
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_07	rcc10633rcc10381_pfa_dna-tub-nhs_20230720_csd_07_MISSINGCHANNELS	na
20240401_ZE10_fm_DNA_Centr_tub_NHS_40x_003	rcc10633_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_003	pfa
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_005	rcc10633_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_005	pfa
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_006	rcc10633_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_006	pfa
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_007	rcc10633_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_007	pfa
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_008	rcc10633_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_008	pfa
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_009	rcc10633_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_009	pfa
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_010	rcc10633_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_010	pfa
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_011	rcc10633_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_011	pfa
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x_004	rcc10633_MISSINGFIX_dna-cetn-tub-nhs_20240401_fm_004	pfa
20231121_rccaph_pfa_centr-tub-hoechst_series00	rcc10637_pfa_cetn-tub-dna_20231121_MISSINGNAME_s00	cl
20231121_rccaph_pfa_centr-tub-hoechst_series01	rcc10637_pfa_cetn-tub-dna_20231121_MISSINGNAME_s01	cl
20231121_rccaph_pfa_centr-tub-hoechst_series02	rcc10637_pfa_cetn-tub-dna_20231121_MISSINGNAME_s02	cl
20231121_rccaph_pfa_centr-tub-hoechst_series03	rcc10637_pfa_cetn-tub-dna_20231121_MISSINGNAME_s03	cl
20240411_rccaph_pfa_centr-nhs-tub_series00	rcc10637_pfa_cetn-nhs-tub_20240411_MISSINGNAME_s00	cl
20240411_rccaph_pfa_centr-nhs-tub_series01	rcc10637_pfa_cetn-nhs-tub_20240411_MISSINGNAME_s01	cl
20240411_rccaph_pfa_centr-nhs-tub_series02	rcc10637_pfa_cetn-nhs-tub_20240411_MISSINGNAME_s02	cl
20240411_rccaph_pfa_centr-nhs-tub_series03	rcc10637_pfa_cetn-nhs-tub_20240411_MISSINGNAME_s03	cl
20240411_rccaph_pfa_centr-nhs-tub_series04	rcc10637_pfa_cetn-nhs-tub_20240411_MISSINGNAME_s04	cl
20240411_rccaph_pfa_centr-nhs-tub_series05	rcc10637_pfa_cetn-nhs-tub_20240411_MISSINGNAME_s05	cl
20240411_rccaph_pfa_centr-nhs-tub_series06	rcc10637_pfa_cetn-nhs-tub_20240411_MISSINGNAME_s06	cl
20240411_rccaph_pfa_centr-nhs-tub_series07	rcc10637_pfa_cetn-nhs-tub_20240411_MISSINGNAME_s07	cl
20240411_rccaph_pfa_centr-nhs-tub_series08	rcc10637_pfa_cetn-nhs-tub_20240411_MISSINGNAME_s08	cl
20240411_rccaph_pfa_centr-nhs-tub_series09	rcc10637_pfa_cetn-nhs-tub_20240411_MISSINGNAME_s09	cl
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_01	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_01	
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_02	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_02	
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_03	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_03	
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_04	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_04	
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_05	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_05	
