old_name	size_t	size_c	size_z	size_y	size_x	xy_mismatch	physical_size_z	physical_size_y	physical_size_x	physical_unit	physical_xy_mismatch	has_lng_lvv_in_name
20240521_bmcc691_pfa_hoechst-tub-centr_series02	1	3	72	512	512	False	0.27015507042253517	0.10278336594911937	0.10278336594911937	µm	False	True
20240521_bmcc691_pfa_hoechst-tub-centr_series03	1	3	73	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	True
20240521_bmcc691_pfa_hoechst-tub-centr_series04	1	3	44	256	256	False	0.2701551162790698	0.10278337254901962	0.10278337254901962	µm	False	True
2024-02-05_bmcc746_fm_nhs_centrin_tubulin_hoechst-dapi_001	1	4	234	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
2024-02-05_bmcc746_fm_nhs_centrin_tubulin_hoechst-dapi_002	1	4	89	2304	2304	False	0.4	0.113480904907498	0.113480904907498	µm	False	False
2024-02-05_bmcc746_fm_nhs_centrin_tubulin_hoechst-dapi_003	1	4	131	2304	2304	False	0.4	0.113480904907498	0.113480904907498	µm	False	False
2024-02-05_bmcc746_fm_nhs_centrin_tubulin_hoechst-dapi_004	1	4	86	2304	2304	False	0.4	0.113480904907498	0.113480904907498	µm	False	False
20230721_rcc6684_pfa_nhs-tub-hoechst_series00	1	3	186	845	885	True	0.270154972972973	0.10278337677725119	0.10278337104072398	µm	True	False
20230721_rcc6684_pfa_nhs-tub-hoechst_series01	1	3	186	845	885	True	0.270154972972973	0.10278337677725119	0.10278337104072398	µm	True	True
20230721_rcc6684_pfa_nhs-tub-hoechst_series02	1	3	151	845	885	True	0.270155	0.10278337677725119	0.10278337104072398	µm	True	False
20230721_rcc6684_pfa_nhs-tub-hoechst_series03	1	3	151	845	885	True	0.270155	0.10278337677725119	0.10278337104072398	µm	True	True
20230721_rcc6684_pfa_nhs-tub-hoechst_series04	1	3	140	1000	1136	True	0.27015503597122303	0.10278338338338337	0.10278334801762115	µm	True	False
20230721_rcc6684_pfa_nhs-tub-hoechst_series05	1	3	140	1000	1136	True	0.27015503597122303	0.10278338338338337	0.10278334801762115	µm	True	True
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series00	1	4	69	1104	1104	False	0.24986294117647054	0.06691710788757932	0.06691710788757932	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series01	1	4	49	1104	1104	False	0.24986291666666668	0.06691710788757932	0.06691710788757932	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series02	1	4	10	1328	1328	False	1.0404596666666666	0.023175561416729468	0.023175561416729468	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series03	1	4	10	1328	1328	False	1.0404596666666666	0.023175561416729468	0.023175561416729468	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series04	1	4	77	1328	1328	False	0.24986289473684212	0.055621379050489826	0.055621379050489826	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series05	1	4	77	1328	1328	False	0.24986289473684212	0.055621379050489826	0.055621379050489826	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series06	1	4	85	1328	1328	False	0.2498628571428571	0.06180143180105502	0.06180143180105502	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series07	1	4	85	1328	1328	False	0.2498628571428571	0.06180143180105502	0.06180143180105502	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series08	1	4	39	1328	1328	False	0.24986292105263155	0.06180143180105502	0.06180143180105502	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series09	1	4	39	1328	1328	False	0.24986292105263155	0.06180143180105502	0.06180143180105502	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series10	1	4	43	1328	1328	False	0.2498628571428571	0.023175561416729468	0.023175561416729468	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series11	1	4	43	1328	1328	False	0.2498628571428571	0.023175561416729468	0.023175561416729468	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series12	1	4	46	1328	1328	False	0.24986288888888886	0.023175561416729468	0.023175561416729468	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series13	1	4	46	1328	1328	False	0.24986288888888886	0.023175561416729468	0.023175561416729468	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series14	1	4	48	1328	1328	False	0.24986297872340424	0.046351122833458935	0.046351122833458935	µm	False	False
20240425_rcc6684_pfa_hoechst-tub-centr-nhs_series15	1	4	48	1328	1328	False	0.24986297872340424	0.046351122833458935	0.046351122833458935	µm	False	False
20240426_rcc6684_pfa_centr-tub-hoechst_series00	1	3	133	1318	1299	True	0.21308	0.10129764616552771	0.10129761171032357	µm	True	True
20240426_rcc6684_pfa_centr-tub-hoechst_series01	1	3	169	1517	1258	True	0.21308	0.1012976253298153	0.10129761336515515	µm	True	True
20240117_bmcc261_pfa_centr-tub-hoechst_series00	1	3	234	1520	1516	True	0.21308	0.10129763001974984	0.10129762376237623	µm	True	True
20240117_bmcc261_pfa_centr-tub-hoechst_series01	1	3	350	833	829	True	0.21308000000000002	0.10129764423076923	0.10129760869565217	µm	True	True
20240117_bmcc261_pfa_centr-tub-hoechst_series02	1	3	350	1304	1115	True	0.21308000000000002	0.10129762087490406	0.1012975763016158	µm	True	True
20240207_BMCC_261_pfa_OD_Hoechst-centr-nhs-tub_series00	1	4	123	1024	1024	False	0.36100000000000004	0.0946969696969697	0.0946969696969697	µm	False	False
20240207_BMCC_261_pfa_OD_Hoechst-centr-nhs-tub_series01	1	4	238	1024	1024	False	0.4484	0.14204545454545453	0.14204545454545453	µm	False	False
20240118_bmcc597_pfa_centr-tub-hoechst_series00	1	3	136	503	412	True	0.21308	0.10129762948207172	0.10129761557177616	µm	True	True
20240118_bmcc597_pfa_centr-tub-hoechst_series01	1	3	231	740	641	True	0.21308000000000002	0.10129761840324764	0.10129762499999999	µm	True	True
20240118_bmcc597_pfa_centr-tub-hoechst_series02	1	3	100	272	318	True	0.21308000000000002	0.10129760147601476	0.10129763406940064	µm	True	True
20240118_bmcc597_pfa_centr-tub-hoechst_series03	1	3	182	623	614	True	0.21308	0.10129762057877813	0.10129761827079935	µm	True	True
20230423_RCC_1805_pfa_OD_nhs-tub-Hoechst_series00	1	3	48	1024	1024	False	0.361	0.07106101661779081	0.07106101661779081	µm	False	False
20230423_RCC_1805_pfa_OD_nhs-tub-Hoechst_series01	1	3	39	1024	1024	False	0.36100000000000004	0.07106101661779081	0.07106101661779081	µm	False	False
20230423_RCC_1805_pfa_OD_nhs-tub-Hoechst_series02	1	3	66	1024	1024	False	0.36100000000000004	0.07106101661779081	0.07106101661779081	µm	False	False
20240209_RCC_1805_pfa_OD_Hoechst-centr-nhs-tub_series00	1	4	64	1024	1024	False	0.361	0.056788054740957966	0.056788054740957966	µm	False	False
20240209_RCC_1805_pfa_OD_Hoechst-centr-nhs-tub_series01	1	4	126	1024	1024	False	0.36100000000000004	0.05683104594330401	0.05683104594330401	µm	False	False
20240209_RCC_1805_pfa_OD_Hoechst-centr-nhs-tub_series02	1	4	58	1024	1024	False	0.36100000000000004	0.05683104594330401	0.05683104594330401	µm	False	False
20230816_rcc_6324_pfa_csd_hoechst_tub_nhs_na_01	1	3	84	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230816_rcc_6324_pfa_csd_hoechst_tub_nhs_na_02	1	3	32	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230816_rcc_6324_pfa_csd_hoechst_tub_nhs_na_03	1	3	43	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20231121_RCC_6324_FM_Hoechst-centr-tub-nhs_001	1	4	566	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20231121_RCC_6324_FM_Hoechst-centr-tub-nhs_003	1	4	247	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20231121_RCC_6324_FM_Hoechst-mabnup98-tub-nhs_004	1	4	502	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20240118_BMCC_678_pfa_OD_Hoechst-centr-nhs-tub_series00	1	4	102	1024	1024	False	0.4218	0.08105473118279569	0.08105473118279569	µm	False	False
20240118_BMCC_678_pfa_OD_Hoechst-centr-nhs-tub_series01	1	4	123	1024	1024	False	0.42179999999999995	0.08105473118279569	0.08105473118279569	µm	False	False
20240118_BMCC_678_pfa_OD_Hoechst-centr-nhs-tub_series02	1	4	109	1024	1024	False	0.42179999999999995	0.08105400782013684	0.08105400782013684	µm	False	False
20240118_BMCC_678_pfa_OD_Hoechst-centr-nhs-tub_series03	1	4	111	1024	1024	False	0.42179999999999995	0.08105400782013684	0.08105400782013684	µm	False	False
20240118_bmcc607_pfa_hoechst-tub-centr_series00	1	3	59	830	782	True	0.270155	0.10278337756332931	0.10278336747759283	µm	True	True
20240118_bmcc607_pfa_hoechst-tub-centr_series01	1	3	15	830	782	True	0.270155	0.10278337756332931	0.10278336747759283	µm	True	True
20240118_bmcc607_pfa_hoechst-tub-centr_series02	1	3	15	830	782	True	0.270155	0.10278337756332931	0.10278336747759283	µm	True	True
20240118_bmcc607_pfa_hoechst-tub-centr_series03	1	3	81	592	588	True	0.270155	0.10278336717428088	0.1027833730834753	µm	True	True
20240118_bmcc607_pfa_hoechst-tub-centr_series04	1	3	94	512	512	False	0.2701550537634409	0.10278336594911937	0.10278336594911937	µm	False	True
20240118_bmcc607_pfa_hoechst-tub-centr_series05	1	3	34	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	True
20240118_bmcc607_pfa_hoechst-tub-centr_series06	1	3	76	512	512	False	0.27015493333333335	0.10278336594911937	0.10278336594911937	µm	False	True
20240118_bmcc607_pfa_hoechst-tub-centr_series07	1	3	72	948	840	True	0.27015507042253517	0.10278336853220696	0.10278337306317044	µm	True	True
20240118_bmcc607_pfa_hoechst-tub-centr_series08	1	3	37	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	True
20230522_rcc6234_pfa_hoechst-tub-centr_series00	1	3	100	1261	1173	True	0.2701549494949495	0.10278341269841271	0.10278336177474404	µm	True	False
20230522_rcc6234_pfa_hoechst-tub-centr_series01	1	3	100	1261	1173	True	0.2701549494949495	0.10278341269841271	0.10278336177474404	µm	True	True
20230522_rcc6234_pfa_hoechst-tub-centr_series02	1	3	42	1261	1173	True	0.27015487804878047	0.10278341269841271	0.10278336177474404	µm	True	False
20230522_rcc6234_pfa_hoechst-tub-centr_series03	1	3	42	1261	1173	True	0.27015487804878047	0.10278341269841271	0.10278336177474404	µm	True	True
20230522_rcc6234_pfa_hoechst-tub-centr_series04	1	1	1	2048	2048	False		0.10278339032730827	0.10278339032730827	µm	False	False
20230522_rcc6234_pfa_hoechst-tub-centr_series05	1	1	1	2048	2048	False		0.10278339032730827	0.10278339032730827	µm	False	True
20230522_rcc6234_pfa_hoechst-tub-centr_series06	1	2	61	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	False
20230522_rcc6234_pfa_hoechst-tub-centr_series07	1	2	61	1024	1024	False	0.270155	0.10278338220918867	0.10278338220918867	µm	False	True
20230522_rcc6234_pfa_hoechst-tub-centr_series08	1	3	55	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	False
20230522_rcc6234_pfa_hoechst-tub-centr_series09	1	3	55	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	True
20230522_rcc6234_pfa_hoechst-tub-centr_series10	1	3	26	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	False
20230522_rcc6234_pfa_hoechst-tub-centr_series11	1	3	26	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	True
20230522_rcc6234_pfa_hoechst-tub-centr_series12	1	3	54	512	512	False	0.27015490566037736	0.10278336594911937	0.10278336594911937	µm	False	False
20230522_rcc6234_pfa_hoechst-tub-centr_series13	1	3	54	512	512	False	0.27015490566037736	0.10278336594911937	0.10278336594911937	µm	False	True
20230522_rcc6234_pfa_hoechst-tub-centr_series14	1	3	77	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	False
20230522_rcc6234_pfa_hoechst-tub-centr_series15	1	3	77	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	True
20230522_rcc6234_pfa_hoechst-tub-centr_series16	1	3	37	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	False
20230522_rcc6234_pfa_hoechst-tub-centr_series17	1	1	37	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	False
20230522_rcc6234_pfa_hoechst-tub-centr_series18	1	1	37	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	True
20230522_rcc6234_pfa_hoechst-tub-centr_series19	1	3	54	512	512	False	0.27015490566037736	0.10278336594911937	0.10278336594911937	µm	False	False
20230522_rcc6234_pfa_hoechst-tub-centr_series20	1	3	54	512	512	False	0.27015490566037736	0.10278336594911937	0.10278336594911937	µm	False	True
20230522_rcc6234_pfa_hoechst-tub-centr_series21	1	2	36	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	False
20230522_rcc6234_pfa_hoechst-tub-centr_series22	1	2	36	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	True
20230522_rcc6234_pfa_hoechst-tub-centr_series23	1	2	36	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	False
20230522_rcc6234_pfa_hoechst-tub-centr_series24	1	2	36	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	True
20230616_RCC_P22-13_pfa_OD_Hoechst-tub-nhs	1	3	111	1024	1024	False	0.4294	0.047350293255131966	0.047350293255131966	µm	False	False
20231208_bmcc122_pfa_centr-tub-hoechst_series00	1	3	223	860	806	True	0.21308000000000002	0.10129762514551804	0.10129762732919255	µm	True	True
20231208_bmcc122_pfa_centr-tub-hoechst_series01	1	3	138	695	732	True	0.21308	0.10129762247838615	0.10129761969904241	µm	True	True
20231208_bmcc122_pfa_centr-tub-hoechst_series02	1	3	176	695	732	True	0.21308	0.10129762247838615	0.10129761969904241	µm	True	True
20231208_bmcc121_pfa_centr-tub-hoechst_series00	1	3	116	865	1030	True	0.21308000000000002	0.10129762731481481	0.10129766763848397	µm	True	True
20231208_bmcc121_pfa_centr-tub-hoechst_series01	1	3	170	645	662	True	0.21308	0.10129762422360249	0.10129762481089259	µm	True	True
20231208_bmcc121_pfa_centr-tub-hoechst_series02	1	3	213	934	871	True	0.21308	0.10129762057877813	0.10129762068965517	µm	True	True
20231208_bmcc121_pfa_centr-tub-hoechst_series03	1	3	189	934	871	True	0.21308	0.10129762057877813	0.10129762068965517	µm	True	True
20230718_rcc5249_pfa_centr-tub-hoechst_series00	1	3	303	759	553	True	0.21308	0.10129765171503959	0.10129764492753623	µm	True	True
20230718_rcc5249_pfa_centr-tub-hoechst_series01	1	3	345	699	665	True	0.21308	0.10129765042979942	0.10129765060240964	µm	True	True
20230718_rcc5249_pfa_centr-tub-hoechst_series02	1	3	431	699	665	True	0.21308	0.10129765042979942	0.10129765060240964	µm	True	True
20230718_rcc5249_pfa_centr-tub-hoechst_series03	1	3	267	699	665	True	0.21308	0.10129765042979942	0.10129765060240964	µm	True	True
20230718_rcc5249_pfa_centr-tub-hoechst_series04	1	3	303	699	665	True	0.21308	0.10129762177650431	0.1012976204819277	µm	True	True
20230718_rcc5249_pfa_centr-tub-hoechst_series05	1	3	246	913	968	True	0.21308	0.10129762061403509	0.1012976215098242	µm	True	True
20230718_rcc5249_pfa_centr-tub-hoechst_series06	1	3	325	699	665	True	0.21308000000000002	0.10129762177650431	0.1012976204819277	µm	True	True
20230718_rcc5249_pfa_centr-tub-hoechst_series07	1	3	267	699	665	True	0.21308	0.10129762177650431	0.1012976204819277	µm	True	True
20230719_rcc5249_pfa_hoechst-nhs-tub_series00	1	3	118	1187	1160	True	0.27015495726495725	0.10278338954468803	0.10278334771354616	µm	True	False
20230719_rcc5249_pfa_hoechst-nhs-tub_series01	1	3	118	1187	1160	True	0.27015495726495725	0.10278338954468803	0.10278334771354616	µm	True	True
20230719_rcc5249_pfa_hoechst-nhs-tub_series02	1	3	128	815	949	True	0.27015503937007873	0.10278337837837838	0.10278337552742615	µm	True	False
20230719_rcc5249_pfa_hoechst-nhs-tub_series03	1	3	128	815	949	True	0.27015503937007873	0.10278337837837838	0.10278337552742615	µm	True	True
20230719_rcc5249_pfa_hoechst-nhs-tub_series04	1	3	121	962	728	True	0.270155	0.1027833714880333	0.10278337001375516	µm	True	False
20230719_rcc5249_pfa_hoechst-nhs-tub_series05	1	3	121	962	728	True	0.270155	0.1027833714880333	0.10278337001375516	µm	True	True
20230719_rcc5249_pfa_hoechst-nhs-tub_series06	1	3	128	1128	1161	True	0.27015503937007873	0.10278340727595386	0.10278336206896552	µm	True	False
20230719_rcc5249_pfa_hoechst-nhs-tub_series07	1	3	128	1128	1161	True	0.27015503937007873	0.10278340727595386	0.10278336206896552	µm	True	True
20230719_rcc5249_pfa_hoechst-nhs-tub_series08	1	3	69	870	917	True	0.270155	0.10278337169159954	0.10278337336244542	µm	True	False
20230719_rcc5249_pfa_hoechst-nhs-tub_series09	1	3	69	870	917	True	0.270155	0.10278337169159954	0.10278337336244542	µm	True	True
20230719_rcc5249_pfa_hoechst-nhs-tub_series10	1	3	130	870	917	True	0.2701549612403101	0.10278337169159954	0.10278337336244542	µm	True	False
20230719_rcc5249_pfa_hoechst-nhs-tub_series11	1	3	130	870	917	True	0.2701549612403101	0.10278337169159954	0.10278337336244542	µm	True	True
20240119_BMCC_405_pfa_OD_Hoechst-centr-nhs-tub_series00	1	4	52	1024	1024	False	0.36100000000000004	0.056789139784946235	0.056789139784946235	µm	False	False
20240119_BMCC_405_pfa_OD_Hoechst-centr-nhs-tub_series01	1	4	55	1024	1024	False	0.36100000000000004	0.0472646725317693	0.0472646725317693	µm	False	False
20240119_BMCC_405_pfa_OD_Hoechst-centr-nhs-tub_series02	1	4	56	1024	1024	False	0.361	0.0405705376344086	0.0405705376344086	µm	False	False
20240119_BMCC_405_pfa_OD_Hoechst-centr-nhs-tub_series03	1	4	35	1024	1024	False	0.36100000000000004	0.0405705376344086	0.0405705376344086	µm	False	False
20240203_BMCC_348Night_pfa_OD_Hoechst-act-nhs-tub_series00	1	4	32	1024	1024	False	0.36100000000000004	0.05678733137829912	0.05678733137829912	µm	False	False
20240203_BMCC_348Night_pfa_OD_Hoechst-act-nhs-tub_series01	1	4	65	1024	1024	False	0.36100000000000004	0.08158069403714564	0.08158069403714564	µm	False	False
20240203_BMCC_348Night_pfa_OD_Hoechst-centr-nhs-tub	1	4	70	1024	1024	False	0.36100000000000004	0.08158069403714564	0.08158069403714564	µm	False	False
20240208_BMCC_348Day_pfa_OD_Hoechst-centr-nhs-tub_series00	1	4	28	1024	1024	False	0.42179999999999995	0.056605992179863146	0.056605992179863146	µm	False	False
20240208_BMCC_348Day_pfa_OD_Hoechst-centr-nhs-tub_series01	1	4	56	1024	1024	False	0.25839999999999996	0.056605992179863146	0.056605992179863146	µm	False	False
20240209_BMCC_348Night_pfa_OD_Hoechst-centr-nhs-tub_series00	1	4	137	1024	1024	False	0.4484	0.14196891495601174	0.14196891495601174	µm	False	False
20240209_BMCC_348Night_pfa_OD_Hoechst-centr-nhs-tub_series01	1	4	83	1024	1024	False	0.4484	0.14219970674486804	0.14219970674486804	µm	False	False
20240229_bmcc692-hpf_fm_NHS_cent_tub_DNA_60x_001	1	4	170	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240229_bmcc692-hpf_fm_NHS_cent_tub_DNA_60x_002	1	4	186	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240307_bmcc692_fm_hpf_nhs_cent_tub_dna_60x4x_004	1	4	173	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240307_bmcc692_fm_hpf_nhs_cent_tub_dna_60x4x_005	1	4	191	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240307_bmcc692_fm_hpf_nhs_cent_tub_dna_60x_006	1	4	271	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240307_bmcc692_fm_hpf_nhs_cent_tub_dna_60x_007	1	4	234	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240521_bmcc680_pfa_hoechst-tub-centr_series00	1	3	18	1190	760	True	0.270155	0.10278334735071488	0.10278337285902503	µm	True	True
20240521_bmcc680_pfa_hoechst-tub-centr_series01	1	3	40	347	381	True	0.2701551282051282	0.10278338150289018	0.10278336842105264	µm	True	True
20240521_bmcc680_pfa_hoechst-tub-centr_series02	1	3	33	785	948	True	0.270155	0.1027833801020408	0.10278336853220696	µm	True	True
20240521_bmcc680_pfa_hoechst-tub-centr_series03	1	3	45	512	512	False	0.270155	0.10278336594911937	0.10278336594911937	µm	False	True
20231201_bmcc129_pfa_hoechst-tub-centr_series00	1	3	38	512	635	True	0.270155	0.10278336594911937	0.10278337539432177	µm	True	False
